What actor learned to play the saxophone and speak Russian for a role in a movie ?,4
Who says ` `` If you don 't look good ` we don 't look good '' ?,4
Who was Secretary of State during the Nixon administration ?,4
How much money does each player get at the beginning of the game in Monopoly ?,26
Where 's the GUM department store ?,16
What is the literal meaning of `` D-DAY '' ?,7
What state was named the Green Mountain state ?,11
What carries sperm up into the pelvic region ?,23
What year was the ATM first introduced ?,8
What are all the southern states of the United States ?,11
Who is Johnny Carson ?,34
What does 7847+5943 equal ?,37
What book is subtitled The Preservation of Favoured Races in the Struggle for Life ?,1
Why do the chickenpoxs last so long ?,9
What attorneys work for The Center for the Defense of Free Enterprise ?,4
How did the U.S. come into the possession of an empire in the wake of the Spanish-American War ?,0
What is Dick Clark 's date of birth ?,8
What does the name `` Sheri '' mean ?,7
What is the only primate to lack pigment in the palms of its hands ?,2
How many equal sides are there on a scalene triangle ?,13
Where did Bill Gates go to college ?,16
What constellation is known as The Water Bearer ?,16
What tale has the moral : `` He who wants everything gets nothing '' ?,1
What U.S. university boasts the largest library ?,5
In which year was the cartoon character Chilly Willy created ?,8
What do Japanese school uniforms look like ?,12
Name a Salt Lake City newspaper .,1
Where can I find the history of the Taiwanese language ?,16
What state is Mount McKinley in ?,11
How did people respond to the idea of the first millenium ?,0
Which classical Spanish writer said `` All that glitters is not gold '' ?,4
What is swap math ?,7
What is hypnotherapy ?,7
What is RCD ?,3
How large is Missouri 's population ?,37
Which cats pursued Tweety Pie in his first cartoon appearance ?,2
What is the biblical meaning of ` stones ' ?,7
Which organization is the Security Council a part of ?,5
When was the internal combustion engine developed ?,8
How can I find out my biorhythm ?,0
Who painted `` Soft Self-Portrait with Grilled Bacon '' ?,4
What company markets a shampoo `` for brunettes only '' ?,5
What is a fear of touching ?,24
What is the name of the largest water conservancy project in China ?,10
Who killed Caesar ?,4
Where is Kings Canyon ?,16
What are the words to the song sung by `` Banana in Pajamas '' ?,12
Why are organ transplants more successful today ?,9
Which is the most-used computer program ?,1
What is the root of all evil ?,12
What animal has the best hearing ?,2
What time does Wee Willie Winkie run through the town ?,8
What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?,46
What amount of money did the Philippine ex-dictator Marcos steal from the treasury ?,26
What film featured Shirley MacLaine as a prostitute and Jack Lemmon as a pimp ?,1
What is a fear of drinking ?,24
What Asian country once thrilled to the sport of cricket fighting ?,19
How many varieties of apple are there ?,13
Who is Count Cinzano ?,34
Who 's won the most Oscars for costume design ?,4
What Ernest Hemingway novel had the working title Fiesta ?,1
What color of Monopoly properties are landed on most often ?,20
Which Beatles disc cover honors the Rolling Stones ?,1
Why does it snow ?,9
What is the average life expectancy of a male in Ireland in 1996 ?,28
What is `` Vocal Sampling '' ?,7
How do windmills work ?,0
What ocean liner burned and sank in Hong Kong harbor ?,47
What city is near the mouth of the Amazon ?,22
What U.S. vice-president once declared : `` If you 've seen one slum ` you 've seen them all '' ?,4
Who wrote The Red Badge of Courage ?,4
What money was used by them ?,49
What color ` s ` appear on boxes of Kodak film ?,20
Where did the Inuits live ?,16
What is the origin of the word trigonometry ?,12
What is Compaq 's mission statement ?,12
What was the name of the 1899 policy forced on China by which all nations had equal trading rights ?,14
What British monarch 's lap did P.T. Barnum 's Tom Thumb sit in ?,4
How did Rocky Marciano die ?,0
Who invented the road traffic cone ?,4
What is the name of Joan Jett 's band ?,5
Which of the following people is not associated with Andy Warhol ?,4
What does Visine get out ?,14
What civilization invented the arch ?,5
What are some fun things to do in Cozumel ` Mexico for teenagers ?,12
What is an example of a famous rock band from the sixties ?,5
What former royal palace has served as a granary ` prison ` arsenal ` leper colony ` mint ` telegraph station and whorehouse before becoming an art museum ?,16
Where was `` I have fallen ` and I can 't get up '' said first ?,16
What president 's ghost is said to haunt the White House ?,4
What are the names of Jack 's original roommates on Three 's Company ?,4
What is the definition of hazmat ?,7
How many URL extensions are there ? and what are they ?,13
Where did the Wright brothers make their first flight ?,16
Who won the Battle of Gettysburg ?,4
What do you get by mixing gin and vermouth ?,18
Name the two youngsters saved by the animated Moby Dick .,4
Who was the captain of the tanker ` Exxon Valdez ` involved in the oil spill in Prince William Sound ` Alaska ` 1989 ?,4
What is the snowiest city in the U.S. ?,22
What is crabgrass ?,7
What book opens : `` At a certain village in La Mancha ` which I shall not name.. . '' ?,1
Who is Stephen Hawking ?,34
What does SHIELD stand for ?,3
How do you say ` `` I love you '' in other languages ?,21
What is The Gay Science ?,7
Why is Jane Goodall famous ?,9
What is the chemical reactivity of helium ?,37
The name of the actor who played the detective in the film Kindergarden Cop is what ?,4
What is main reason for that electric vehicles can 't be popular nowadays ?,9
What is the difference between optical and digital video ?,12
What clause in the U.S. Constitution may not be changed ` altered or amended ?,12
What 's new in the postal world in 1999 ?,12
What actor came to dinner in Guess Who 's Coming to Dinner ?,4
What is the difference between the anus and the rectum ?,12
What is a Guild ?,7
What is the difference between college and graduate school ?,12
How do I change a file from an ART file to a JPEG or Bitmap file ?,0
What is Franz Kafka 's short story `` A Country Doctor '' trying to tell us ?,12
What engineer invented the pull-tab can ?,4
What South American capital is the world 's highest ?,22
What are the lyrics to the Star Spangled Banner ?,12
Name a civil war battlefield .,16
When do you plant winter wheat ?,8
What will a compass do in outer space ?,12
How many counties are in Indiana ?,13
Which college did Dikembe Mutombo attend ?,5
Who was the first actress to appear on a postage stamp ?,4
Who was the first black woman to star in the Folies Bergeres ?,4
What Aesop 's fable has the moral : `` The race is not always to the swift. Slow and steady is bound to win '' ?,1
What famed strip of land is a 15-minute boat trip across the Venetian Lagoon from Venice ?,16
How is water treated to make it safe to drink ?,0
What is a hydrogen bond ?,7
What is the exchange rate between England and the U.S. ?,26
What does a woman want ?,14
What is the protection rate of using condoms ?,37
What 's the abbreviation for limited partnership ?,36
Which continent has the most roses ?,16
What Russian novel embracing more the 5 characters is set in the Napoleonic Wars ?,1
How do you write a correct critical analysis of a poem ?,0
How do I check if my modem is v.9 compatible ?,0
What is your favorite color ?,20
What is the longest chemical name ` consisting of 35 letters ?,14
How many corners does a spritsail have ?,13
What bottled-up TV character was born in Baghdad ?,4
What is a multiplexer ?,7
What credit card features a centurion on its face ?,14
What are the four largest mountain ranges on the Asian continent ?,25
What are the Poconos ?,7
What does caliente mean ` in English ?,7
What is Jane Goodall famous for ?,9
What is the mission of Nike ?,10
What is thalassemia ?,7
How far can you see ?,43
What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 ` 1989 ?,47
Why can 't you taste anything when you have a cold ?,9
Where in the Bible does it tell about Jesus Christ 's brothers and sisters ?,16
What country boasts the southernmost point in continental Europe ?,19
When did Nostradamus believe World War III would begin ?,8
What is so powerful about Power Bars ?,12
What do the Japanese call Japan ?,21
What country was Brian Boru an 11th-century king of ?,19
What happens when a body part falls asleep ?,12
What English word has the most letters ?,39
What film ends with the line : `` This is Mrs. Norman Maine '' ?,1
Who asked the musical question : `` Have you ever been to electric lady land ? '',4
Who wrote : `` Poems are made by fools like me but only God can make a tree '' ?,4
What is June 's birthstone ?,7
Where did the 6th annual meeting of Indonesia-Malaysia forest experts take place ?,16
Why do we ask for the `` check '' and not the bill at a restaurant ?,9
Who played the part of the Godfather in the movie ` ` The Godfather ' ?,4
When was London 's Docklands Light Railway constructed ?,8
Who invented the Wonderbra ?,4
What is the origin of the proverb `` A stitch in time saves nine '' ?,12
What state capital comes last alphabetically ?,22
Why is Thanksgiving on a Thursday ?,9
How do telephones work ?,0
What 's the main vegetable in vichyssoise ?,18
How long did the Charles Manson murder trial last ?,28
How long does it take for your blood to make one complete trip through the body ?,28
Who owns the St. Louis Rams ?,4
Where is former Pro wrestler Johnny `` Rubber Man '' Walker ?,16
What beer tells us ` `` Grab all the gusto you can get . '' ?,18
What is the geographical center of the US including Alaska and Hawaii ?,16
Which side of the face do most artists tend to show more of in self-portraits ?,14
What is diabetes ?,7
What phenomenon would you expect to read about in the monthly publication The Bigfoot News ?,10
When do MORMONS believe Christ was born ?,8
In what year was actress Joan Collins born ?,8
What is a fear of punishment ?,24
What is average salary of restaurant manager in United States ?,26
What comic strip sometimes features a mailman named Beasley ?,1
What device provided a new way to listen to music in 1963 ?,14
What will a kid eat the middle of ` and save the chocolate on the outside for last ?,18
On average ` how long time does it take to type a screenplay ?,28
What does the abbreviation IOC stand for ?,3
What 's a short ton ?,7
How long do cardinal eggs incubate ?,28
What two body parts grow all your life ?,23
What Texas surgeon performed the first artificial heart transplant ?,4
What country has the port of Haifa ?,19
What is the main ingredient of yogurt ?,29
What is the recipe for Eggs Benedict ?,18
What is the address for the main government office in Rome ` Italy ?,16
What 's the largest U.S. agricultural crop by weight ?,18
What is the electronic device used to produce visual displays corresponding to electric signals ?,14
What is goldenseal ?,7
Who made the most appearances in the center square on Hollywood Squares ?,4
What is the Lost Colony ?,7
What is the chemical composition of a Barbie ?,29
How many of every 10 members of the Rodeo Cowboys Association have never worked a ranch ?,13
What store claims to be the world 's largest department store ?,5
What is the lens behind the iris in the eye called ?,21
What is Tetrinet ?,7
What `` marvelous '' major-league baseball player is now a spokesman for a beer company ?,4
What is the longest English word that can be formed using just the first row of letters on a typewriter ?,39
What is Chiricahua the name of ?,21
What 's the green variety of beryl called ?,21
What was the name of Captain Bligh 's ship ?,47
Which is heavier - cream or milk ?,18
Who said `` the only thing we have to fear is fear itself '' ?,4
Where is Romania located ?,16
How many films are made by the major studios in a year ?,13
How many small businesses are there in the U.S .,13
What age is Benny Carter ?,28
How do you clean an LCD monitor screen ?,0
What city did the Mormons establish as their headquarters in 1847 ?,22
What is amezaiku ?,7
What two countries are linked by the Brenner Pass ?,19
What new games are available for Nintendo 64 ?,30
Mississippi has what name for a state nickname ?,11
What is the predominant color of the Tab label ?,20
What U.S. city was named for St. Francis of Assisi ?,22
How many megawatts will the power project in Indonesia ` built by a consortium headed by Mission Energy of US ` produce ?,13
What is the definition of `` chancery '' file in real estate ?,7
Who is the sexiest women in the world ?,4
What day is known as the `` national day of prayer '' ?,8
Where can I get a photograph of professor Randolph Quirk ?,16
Who was the supreme god of Germanic religion ?,4
How do you handle a hungry man ?,0
Who 's played the most games for the New York Yankees ?,4
What TV character said ; `` One of these days ` Alice ` pow ` right in the kisser '' ?,4
What is the name of the Indian who became prime minister by beating Mrs. Gandhi in the 1977 election ?,4
What are the conjugations of wake and woke ?,39
What Chilean president was killed in a 1973 coup d 'etat ?,4
What was Einstein 's IQ ?,37
Name the first Russian astronaut to do a spacewalk .,4
Why do eyes sometimes look red in photographs ?,9
What are John C. Calhoun and Henry Clay known as ?,21
What are the first names of the famous husband-and-wife acting team of Lunt and Fontanne ?,4
What are some good exercises for kids to do ?,30
How many real fruit juices are there in a can of Hawaiian Punch ?,13
What is the abbreviation of the National Bureau of Investigation ?,36
What is the principal river of Ireland ?,16
What lake is the source of the White Nile ?,16
Garry Kasparov plays what game ?,30
How much does a poodle weigh ?,48
What is Zionism ?,7
What cable network bills itself as `` the family entertainer '' ?,5
How many points are there on a Backgammon board ?,13
What have you not let a tennis ball do if you volley ?,12
Which comic book was not spawned directly from the pulp magazines ?,1
What product is for kids ` and not for silly rabbits ?,27
What else has the swastika stood for ?,7
Why do people get goosebumps when they have something emotional happen to them ` like when they hear a beautiful piece of music ` or see something beautiful ` or get aroused by someone they love ?,9
How many frames does a disk camera shoot ?,13
What are the 7 Wonders of the World ?,14
When did Theo Rousseau paint the `` Forest of Fontaine '' ?,8
How many people have been Captain America ?,13
What is meant by the term `` yield to maturity '' in reference to bonds ?,7
What became the biggest cash crop in the U.S. in 1983 ` surpassing corn ?,18
How did the war of 1812 affect Delaware ?,0
Where is the human skin least sensitive ?,23
What President was meant for ` but never placed in ` the empty crypt beneath the capital 's rotunda ?,4
What is the biggest `` thing '' humans have made ?,14
What are all the rivers in Europe ?,16
Who won the Superbowl in ?,4
What five cards make up a perfect Cribbage hand ?,14
In what year was Gandhi assassinated ?,8
What is the time it takes a typist to type a screenplay that is 100 pages long ?,28
What is the full classification of a lady bug ?,2
What Hungarian cardinal was first a state prisoner and then a refugee in the U.S. embassy 1956-1971 ?,4
How many pairs of wings does a tsetse fly have ?,13
What was the name of the peace agreement imposed on Germany after World War I ?,14
What 's the fifth-largest country in the world ?,19
How do you box train a cat ?,0
How was Teddy Roosevelt related to FDR ?,0
What newspaper serves Salt Lake City ?,1
The film `` Jaws '' was made in what year ?,8
How does lightning travel ?,0
What spice do chefs pay the most for ?,18
Who directed Citizen Kane ?,4
What is troilism ?,7
What was the sister ship of the Olympic ?,47
What is the nickname of the famous flyer who mistakenly flew to Ireland instead of to Los Angeles ?,4
What is HTML ?,3
How do you identify prime numbers ?,0
Whose special bear 's creator was born on January 18 ` 1779 ?,4
What high school does Archie attend ?,5
What animal migrates the farthest ?,2
What film was based on the play Everybody Comes to Rick 's ?,1
Why do we call someone `` honey '' ?,9
Madonna hocks which soft drink ?,18
What television network flogged its sports programming on Inga Nielsen 's body in 197 ?,5
In what country is Lund ?,19
What 's the sequel to Alice 's Adventures in Wonderland ?,1
What is the capital of Seattle ?,22
What Italian leader had a lifelong fear of the evil eye ?,4
What city in Florida is Sea World in ?,22
Who said : `` What contemptible scoundrel stole the cork from my lunch ? '',4
What 's a water funnel ?,7
What is a fear of worms ?,24
What is a Chinese `` spouting '' bowl ?,7
What does an emperor do ?,12
What president kissed the Queen Mother on the lips ?,4
Where does the tennis star Stefan Edberg come from ?,16
What continent pushes up the Executive Committee mountain range ?,16
How do they raise the cranes when building high-rise buildings ?,0
What was Al Capone finally imprisoned for ` in 1931 ?,9
What food can I use to catch a possum ?,18
What was Al Capone 's nickname ?,4
Who was the author of the famous fairy tale `` Snow White and Seven Dwarfs '' ?,4
What is the largest city in Germany ?,22
What is a fear of cholera ?,24
What park contains Firehole River and Fairy Falls ?,16
What 's the largest island in the West Indies ?,16
What New England state carries the telephone area code 27 ?,11
What is an example of a natural acid-base indicator ?,14
In what county is Eckley Colorado ?,16
How do I find info about rice importers in the world ?,0
How much does it cost to have a tree planted by dialing ` 900 ` 740-TREE ?,26
What is the song Stairway to Heaven by Led Zeppelin about ?,12
How does hair curl ?,0
What are pushed and coupled in hump yards ?,14
How long do hermit crabs live ?,28
What city hosted the first Winter Olympics in Asia ?,22
What is the origin of the first name ` Breony ' ?,12
What month were you born in if your birthstone is sardonyx ?,8
Who is behind the name of the Harvey Wallbanger drink ?,4
What is the origin of `` Beauty is in the eye of the beholder '' ?,12
What soft drink not only has its own video game ` but was featured in its own Marvel comic book ?,18
What oldtime kids ' fare did TV Guide writer Jeff Greenfield call `` one of the most...subversive TV shows in American history '' ?,1
Madonna advertises for what soft drink ?,18
What does A&W of root beer fame stand for ?,3
What tennis term is said to come from the French word for egg ?,21
What does a collier mine ?,14
How much money can a person be fined for having a dog on a beach ?,26
What desert country borders Saudi Arabia ` Iraq and the Persian Gulf ?,19
What are the ages in comic book lingo ?,10
What kinds of animals are in Cambodia ?,2
What South African producer had a 1988 profit of $836 million ?,5
What American actress was the first to be called a `` vamp '' ?,4
What do the 12 days of Christmas mean ?,7
What John Steinbeck novel portrays the Joad family ` driven from the Oklahoma dustbowl ?,1
What date did man first land on the moon ?,8
Where are the headquarters of Eli Lilly ?,16
How many web servers are there ?,13
What 's the last line of Dickens 's A Christmas Carol ?,12
How many trees go into paper making in a year ?,13
Where can I find info on research being done on oilseeds thru genetics ?,16
How come light bulbs go out ?,9
For what reason did the Shea & Gould law firm close their L.A. office ?,9
How far out is the universe ?,43
What is the difference between a bottle and a jar ?,12
What disease is the second-biggest killer of North Americans ?,24
Where did the Mayan Indians live ?,16
Where was Poe born ?,16
What happens to the female body with lack of sleep and food ?,12
What is a fear of crystals or glass ?,24
Name a product that controls the ripening of apples .,27
How many warmup pitches does a reliever get coming into a baseball game ?,13
Where did Dylan Thomas die ?,16
What common livestock have the greatest variety of breeds ?,2
What film had Bette Davis creating a scandal by wearing a daring red gown to a society ball ?,1
What disease did August von Wassermann develop a specific test for in 196 ?,24
What card company sells Christmas ornaments ?,5
How do I find out what cities are in a certain area code ?,0
What can communications satellites offer yachts ?,14
How many Fig Newtons are there to the pound ?,13
Who is the premier of China ?,4
What cigar-chewing comedian observed : `` You 're only as old as the woman you feel '' ?,4
How many bones are there in the human hand ?,13
What bread company used to feature stickers of the Cisco Kid on the ends of their packages ?,5
Who was the president of Vichy France ?,4
Whose kidnaping was termed The Crime of the Century ?,4
What is hydrogen ?,7
What group asked the musical question Do You Believe in Magic ?,5
What was the tallest building in America in 1922 ?,16
What buxom blonde appeared on the cover of more than 5 magazines ?,4
What is recruitment interview technique ?,7
How does a hurricane form ?,0
What does the donation process entail ?,7
How far is it from Phoenix to Blythe ?,43
What New Hampshire hamlet rises early to vote first in U.S. presidential elections ?,22
How many people watch network television ?,13
What garment was named for Bradley ` Voorhees and Day ?,27
Who first broke the sound barrier ?,4
How do birds have sex ?,0
How many horses are there on a polo team ?,13
What 's destroyed in Genesis 19 : 24 ?,14
What new year is celebrated on February 16th ?,10
What is Occam 's Razor ?,7
Where do the Grimace and Mayor McCheese live ?,16
How long does it take to hike the entire Appalachian Trail ?,28
What role do fruits play in the survival of plants ?,4
Where is the world championship sled dog race held each February ?,16
What are the medical purposes of `` clitoridectomy '' ?,9
How is thalassemia defined ?,7
What 's the name of the Tampa newspaper ?,1
What is a storm surge ?,7
How do you use `` farther '' as opposed to `` further '' ?,0
What was the alternate to VHS ?,14
What is one of the languages of the Sioux ?,40
What Pulitzer Prize-winning novelist ran for mayor of New York City ?,4
How many times can a nickel-cadmium rechargeable battery be recharged ?,13
How is cologne made ?,0
What was the food of the Greek gods called ?,18
What does camera-ready art mean ?,7
How many seats does the Batmobile sport ?,13
How many cards are dealt to each player in Gin Rummy ?,13
What happened to Phillip Taylor Kramer ?,12
What Erica Jong novel deals with Isadora Wing 's fear ?,1
What time of year do most people fly ?,8
Who was Scrooge 's dead partner in Dickens 's A Christmas Carol ?,4
What is the origin of the Christmas tree ?,12
When is the Thai New Year ?,8
What four tournaments make up tennis ' Grand Slam ?,30
What 1964 film introduced the song My Kind of Town ?,1
Who recorded the 1957 hit Tammy ?,4
What is the term for the side of the mountain that faces the prevailing winds ?,21
In Kafka 's Metamorphosis ` the hero awakes one morning to find himself turned into what ?,14
What does caliente translate to in English ?,21
Who is Mia Farrow 's mother ?,4
How do you determine if a computer monitor has an SVGA adapter ?,0
How far can a human eye see ?,43
What time of year has the most air travel ?,8
What does the term `` spaghetti western '' mean ?,7
When was the G7 group of nations formed ?,8
What are differences between 1980 and 1990 ?,12
What baseball player was walked the most times ?,4
What famous male vocalist has the same name as the composer of the opera Hansel and Gretel ?,4
What were the first frozen foods ?,18
Why is Indiglo called Indiglo ?,9
What is the word for love of pain or abuse ?,39
When did they canonize the Bible ?,8
Who was the only president to serve two nonconsecutive terms ?,4
What percentage of all world tornados touch down in the US ?,41
What labor leader was last seen in the parking lot of a Michigan restaurant ?,4
When did the Carolingian period begin ?,8
What motto ended Merrie Melodies cartoons ?,12
Who reports the weather on the `` Good Morning America '' television show ?,4
How many emperors were there in the Roman Empire ?,13
What was the name of `` The Muppets '' creator ?,4
What is Cabarnet Sauvignon ?,7
What is a virtual IP address ?,7
What 's the name of the tiger that advertises for Frosted Flakes cereal ?,2
Who sent the brief message `` I came ` I saw ` I conquered '' ?,4
What color is Mr. Spock 's blood ?,20
What U.S. Air Force general led the first bombing raid over Tokyo ?,4
What U.S. vice-president said : `` Some newspapers dispose of their garbage by printing it '' ?,4
What was the name of the first Watergate special prosecutor ` later fired by Nixon ?,4
How do movie blues screens work ?,0
How does the speed the magnet spins in a generator affect the output of the generator ?,0
What 's the supreme policy-making bureau of the Soviet Communist Party ?,5
What was the Vietnam War ?,7
What is La Nina ?,7
Why did the Globe Theatre burn down ?,9
On what day were John F and Jackie Kennedy married ?,8
What was the non-fiction best-seller of 1952 ` 1953 and 1954 ?,1
What is meant by blood SED rate ?,7
Who are the nomadic hunting and gathering tribe of the Kalahari Desert in Africa ?,5
Who won a Pulitzer Prize for his novel The Caine Mutiny ?,4
What 's the best way to lose the flab under your chin and around your face ?,32
Where is your corpus callosum ?,16
What Broadway musical featured the song ` `` If I were a rich man ? '',1
Who portrayed Sherlock Holmes in 14 films between 1939 and 1946 ?,4
Why is the development of space so important ?,9
What is the nursery rhyme Rock-a-by Baby about ?,12
When Superman needs to get away from it all ` where does he go ?,16
How old is singer Freedy Johnston ?,28
What is the origin of gametophytic tissue ?,12
What does Aaron mean ?,7
What is a fear of hair ?,24
What is the name of the pop singer whose song became the theme song for a brand of catsup ?,4
What is a conifer ?,7
Who claimed to be the world 's most perfectly-developed man ?,4
What is different about the red and black fox ?,12
What is e-commerce ?,7
How do I tie a tie ?,0
Where can I get cotton textiles importer details ?,16
When did Spain and Korea start ambassadorial relations ?,8
What kind of people took part in Shays ' Rebellion in Massachusetts in 1787 ?,5
What is chromatology ?,7
How many grooves are on a dime 's edge ?,13
How was the ACLU formed ?,0
What are the most albums sold by one artist or band ?,1
The second most popular sport worldwide is what ?,30
What do goldfish lose if kept in dimly-lit or running water ?,14
What canal does the Thatcher Ferry Bridge span ?,16
What American won the world Grand Prix driving championship in 1978 ?,4
What are the chances of pregnacy if the penis does not penetrate the vagina ?,41
What 's the highest hand in straight poker ?,14
Where can I find a lesson plan for teaching the metric system conversion to American standard ?,16
What is the name of Kevin Costner 's movie about Sioux Indians ?,1
What are Kythnos ` Siphnos ` Seriphos and Mykonos ?,7
Name a female figure skater .,4
Why are there no white lines on pro footballs ?,9
How long would it take for a $ savings bond to mature ?,28
How is Abigail Arcane related to the villainous opponent of the Swamp Thing ?,0
What did the Congress of Vienna establish ?,14
What is the average cost for four years of medical school ?,26
What harmful chemicals are in bug spray ?,29
How many spears are there on Kenya 's flag ?,13
What did Mighty Mouse always sing as he went into action ?,12
Where did George of the Jungle live ?,16
How did Bob Marley die ?,0
What 's men 's par on a 455-yard golf hole ?,37
What percentage of American men are alcoholic ?,41
Dialing ` 900 ` 740-TREE to have a tree planted will cost how much ?,26
In South Korea ` how many American Soldiers are there ?,13
Who portrayed Carl Bernstein in All the President 's Men ?,4
What are the numbers that fit into Fermont 's last theorem ?,37
Who was Tiny Tim 's father ?,4
What does a heliologist study ?,14
Who was Bonnie Blue Butler 's father ?,4
What shampoo prevents eczema ` seborrhea ` and psoriasis ?,27
How many Americans have HIV ?,13
Where do I find information for foreclosure properties on the Internet ?,16
Who is the Antichrist ?,4
What was the first English play written exclusively for children ?,1
Which Latin American country is the largest ?,19
What was the former residence of Scottish kings in Edinburgh ?,16
How many teats does a female goat sport ?,13
How tall is kilamanjaro ?,43
Who was the lawyer who represented Randy Steven Craft ?,4
What country buys 25 percent of the world 's tea exports ?,19
What country is the origin of the band the Creeps ?,19
What did the crocodile swallow in Peter Pan ?,14
What is the origin of the word `` mushroom '' ?,12
Which of the following celebrities was not born in Philadelphia ?,4
What is the number of American soldiers deployed to South Korea ?,37
Where is the biggest bell ?,16
What is the brand name of the chemical daminozide ?,27
How do microwaves work ?,0
What magazine paid Ernest Hemingway $15 a word to write a bullfighting article ?,1
What is the estimated total U.S. whitetail deer population ?,13
Who wrote the Farmer 's Almanac ?,4
What animal received royal assent as an emblem of Canada on March 24 ` 1975 ?,2
What number is at 12 o 'clock on a dartboard ?,37
Which team won the Super Bowl in 1968 ?,5
What is the recommended daily requirement for folic acid for pregnant women ?,12
What film dramatized the Scopes monkey trial ?,1
CNN is owned by whom ?,4
What country offered Albert Einstein its presidency in 1952 ?,19
What is the HIGHEST Roman numeral ?,7
What TV series saw many of its aquatic scenes shot at Silver Springs ` Florida ?,1
Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?,4
How is digital audio used ?,0
What is AFS ?,3
Who was Quetzalcoatl ?,34
What operating system do IBM-compatible machines use ?,27
What French leader sold Louisiana to the United States ?,4
What bay sparkles next to Miami ` Florida ?,16
How many miles of veins are in the circulatory system ?,13
What famed river flows through Bagdad ?,16
How is bubble wrap made ?,0
What is Java ?,7
Who is the prime minister of Japan ?,4
What player squats an average of 3 times during a baseball doubleheader ?,4
What 's the most common name in nursery rhymes ?,4
How many `` No '' answers was the What 's My Line ? panel allowed ?,13
What is the fine for having a dog on a beach ?,26
Who wrote the book ` `` Song of Solomon '' ?,4
Where can one find information on religion and health ` the brain and nutrition ?,16
Name the Ranger who was always after Yogi Bear .,4
What TV show did John Sebastian sing the theme for ?,1
Who is the president of the Spanish government ?,4
Who holds the career record for the most major league home runs ?,4
Which of the following actors worked in New York 's Yiddish Theater ?,4
Who invented the stethoscope ?,4
What is a mathematical factor ?,7
How many four star generals were there and who are they ?,13
When did Nixon die ?,8
What was originally defined as one 1-millionth of the distance from the equator to the Pole ?,21
What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie ?,4
How many members are in the California congressional delegation ?,13
What erupts every hour at Yellowstone National Park ?,16
What country contains the highest point in South America ?,19
What are Arnold Palmer 's fans called ?,4
Who retired with 755 home runs to his credit ?,4
What constellation represents a hunter with club and shield ?,16
Who developed potlatch ?,4
How long did Shea and Gould practice law in Los Angeles ?,28
What 's a perfect score in a gymnastics exercise ?,37
What group included Abbey Hoffman ` Jerry Rubin ` and Tom Hayden ?,5
What made Jane Goodall famous ?,9
At what age did Rossini stop writing opera ?,28
What Russian seaport has a name meaning `` Lord of the East '' ?,22
Name the two actress daughters of John Mills .,4
How old was Gene Siskel ?,28
What can be done about snoring ?,12
What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers ?,25
Who is the actress Bette Davis once said she wished she looked like ?,4
Who portrayed The Cowardly Lion in The Wizard of Oz ?,4
What does a chiropodist treat ?,24
What is porphyria ?,7
What gate opened on East and West Berlin ?,16
Who was the first king of England ?,4
What made the Finger Lakes in western New York state ?,9
In what movie is the number nine found in the title ?,1
How many calories are there in soy sauce ?,13
Who killed Kurt Cobain ?,4
Who created the monster in Mary Shelley 's novel Frankenstein ?,4
What 's the farthest planet from the sun ?,16
Why does the sun shine only a short time in Alaska ?,9
What chemical in red wine is good for the heart and what exactly does it do to your body ?,24
How does blood clot ?,0
How big is our galaxy in diameter ?,33
What product `` doubles your pleasure ` doubles your fun '' ?,27
When is a woman most fertile ?,8
What son of a 15-year-old Mexican girl and a half-Irish father became the world 's most famous Greek ?,4
Who was the first man to return to space ?,4
What brand of jeans did Calvin Klein admit in a 1984 interview he felt more comfortable wearing ?,27
Who gave Abbie Hoffman his first dose of LSD ?,4
What effect does friction have on perpetual motion ?,12
What did the Seven Dwarfs do for a living ?,6
What 4-foot-9 actress in 1984 became the first performer to win an Oscar for playing a character of the opposite sex ?,4
Who shot Billy the Kid ?,4
What is he doing now ?,12
What Mormon leader was said to have had 27 wives ?,4
What video format was an alternative to VHS ?,14
Where did the term `` 69 '' come from ?,12
What is money made of ?,29
What 's the name of a hotel in Indianapolis ?,16
How many people in Tucson ?,13
Where is Melbourne ?,16
With whom did Bush compare Saddam Hussein ?,4
What country was Mikhail Gorbachev the leader of ?,19
What is the recommended weight of a 15 year-old male that is 5 ` 6 ?,48
What pillar of the Dutch Renaissance painted Aristotle Contemplating the Bust of Homer ?,4
What is the largest county in size in Massachusetts ?,16
What is the name of the brilliant British economist behind its creation ?,4
Who played Sally Rogers on The Dick Van Dyke Show ?,4
What is it like to experience a near death episode ?,12
What mythical figure carries an hourglass and a scythe ?,4
How much is a Canadian 1967 twenty dollar gold coin worth ?,26
Why didn 't European colonial rule spread until after the first and second industrial revolutions ?,9
What natural attractions draw the most visitors in the United States ?,16
What presidential administration challenged Americans to explore The New Frontier ?,5
How many years did Sleeping Beauty sleep ?,13
How long does it take for your body to restore blood after you donate your blood ?,28
How do I know someone is truly in love with me ?,0
Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?,18
What is literary criticism ?,7
